,actualDelay,areaId,areaId1,areaId2,areaId3,atStop,busStop,congestion,coordinates,datetime,day,dayOfWeek,delay,delay_interval,directionLine,distanceCovered,ellapsedTime,event_around,event_around_bool,gridID,hour,id,journeyPatternId,justLeftStop,justStopped,latitude,lineId,longitude,minute,month,patternLine,relevant_tweet,relevant_tweet_bool,vehicleId,vehicleSpeed,year
gF7gPXcBXOWlsYmd9abB,25.0,73058.0,17.0,285.0,4565.0,0.0,405.0,0.0,"[-6.258706, 53.345172]",2018-03-13 15:37:10,13.0,3.0,269.0,6.0,0,0.011031327335256124,16000.0,no,0.0,"157,103",15.0,5aa7f02ce45b4b4b5545a367,007A0001,0.0,0.0,53.345172,7,-6.258706,37.0,3.0,007A,no,0.0,43083.0,2.0,2018.0
J17gPXcBXOWlsYmd9qc0,-28.0,4241.0,16.0,264.0,4241.0,0.0,3216.0,0.0,"[-6.138016, 53.258945]",2018-03-13 15:37:18,13.0,3.0,136.0,5.0,0,0.27295503457006004,12000.0,no,0.0,"197,55",15.0,5aa7f02fe45b4b4b5545a41a,007A0001,0.0,0.0,53.258945,7,-6.138016,37.0,3.0,007A,no,0.0,44241.0,81.0,2018.0
4l7gPXcBXOWlsYmd9qc0,0.0,73057.0,17.0,285.0,4565.0,0.0,405.0,0.0,"[-6.259522, 53.344469]",2018-03-13 15:37:20,13.0,3.0,269.0,6.0,0,0.09510412387205243,10000.0,no,0.0,"157,102",15.0,5aa7f039e45b4b4b5545a4db,007A0001,0.0,0.0,53.344469,7,-6.259522,37.0,3.0,007A,no,0.0,43083.0,34.0,2018.0
SV7gPXcBXOWlsYmd9qk0,-21.0,4241.0,16.0,264.0,4241.0,0.0,3217.0,0.0,"[-6.13614, 53.257182]",2018-03-13 15:37:39,13.0,3.0,115.0,5.0,0,0.23238419453861847,21000.0,no,0.0,"198,54",15.0,5aa7f048e45b4b4b5545a654,007A0001,0.0,0.0,53.257182,7,-6.13614,37.0,3.0,007A,no,0.0,44241.0,39.0,2018.0
c17gPXcBXOWlsYmd9qk0,-30.0,73057.0,17.0,285.0,4565.0,0.0,405.0,0.0,"[-6.25924, 53.343345]",2018-03-13 15:37:40,13.0,3.0,239.0,6.0,0,0.12637733027152157,20000.0,no,0.0,"157,102",15.0,5aa7f049e45b4b4b5545a680,007A0001,0.0,0.0,53.343345,7,-6.25924,37.0,3.0,007A,no,0.0,43083.0,22.0,2018.0
NV7gPXcBXOWlsYmd9qo0,0.0,4257.0,16.0,265.0,4257.0,1.0,3036.0,0.0,"[-6.167659, 53.295777]",2018-03-13 15:37:44,13.0,3.0,-56.0,4.0,0,0.3099807093245009,36000.0,no,0.0,"187,75",15.0,5aa7f04de45b4b4b5545a74c,007A0001,0.0,1.0,53.295777,7,-6.167659,37.0,3.0,007A,no,0.0,44110.0,30.0,2018.0
R17gPXcBXOWlsYmd9quw,0.0,73057.0,17.0,285.0,4565.0,0.0,405.0,0.0,"[-6.258755, 53.34314]",2018-03-13 15:38:01,13.0,3.0,239.0,6.0,0,0.0394494282754309,21000.0,no,0.0,"157,101",15.0,5aa7f063e45b4b4b5545a872,007A0001,0.0,0.0,53.34314,7,-6.258755,38.0,3.0,007A,no,0.0,43083.0,6.0,2018.0
qF7gPXcBXOWlsYmd9quw,0.0,4259.0,16.0,265.0,4259.0,0.0,3037.0,0.0,"[-6.166935, 53.29561]",2018-03-13 15:38:07,13.0,3.0,-56.0,4.0,0,0.05157566215373822,23000.0,no,0.0,"187,75",15.0,5aa7f063e45b4b4b5545a8db,007A0001,1.0,0.0,53.29561,7,-6.166935,38.0,3.0,007A,no,0.0,44110.0,8.0,2018.0
GV7gPXcBXOWlsYmd9qyw,0.0,4241.0,16.0,264.0,4241.0,0.0,3218.0,0.0,"[-6.133656, 53.255309]",2018-03-13 15:38:10,13.0,3.0,115.0,5.0,0,0.26585561591897633,31000.0,no,0.0,"199,53",15.0,5aa7f070e45b4b4b5545a959,007A0001,0.0,0.0,53.255309,7,-6.133656,38.0,3.0,007A,no,0.0,44241.0,30.0,2018.0
W17gPXcBXOWlsYmd9qyw,0.0,73059.0,17.0,285.0,4565.0,0.0,405.0,0.0,"[-6.257816, 53.34294]",2018-03-13 15:38:20,13.0,3.0,239.0,6.0,0,0.06618454214306375,19000.0,no,0.0,"157,101",15.0,5aa7f073e45b4b4b5545a9a1,007A0001,0.0,0.0,53.34294,7,-6.257816,38.0,3.0,007A,no,0.0,43083.0,12.0,2018.0
